0.2078,0
0.2372,0
0.2528,0
0.2641,0
0.2708,0
0.2777,0
0.2822,0
0.2852,0
0.2864,0
0.2879,0
0.2887,0
